"","Sex","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","Rings"
"2694","F",0.666592810731819,0.543108911669866,0.210004833198594,1.77424704086286,0.598627148232471,0.349165993883068,0.4114988530811,11
"2695","I",0.223409436704306,0.142314874273859,0.0414693693260328,0.0501059070932448,0.0138522973974938,0.00942144742764002,0.00393497637636427,4
"2696","M",0.566875286174632,0.440443001079564,0.154840217291805,0.684391425307343,0.357845314585687,0.145359200727269,0.227181372653629,8
"2697","I",0.525750248880656,0.391734260791559,0.126962718269318,0.54770643082522,0.295396080467432,0.125642936499035,0.18461455263507,10
"2698","I",0.592675860034303,0.469442808212911,0.146191368802374,0.941657765501996,0.434939715289629,0.184439430266602,0.245261971694806,9
"2699","I",0.499296672710904,0.409361850452676,0.120523825884544,0.601299746590823,0.245360297559965,0.135430663047623,0.21299020573825,9
"2700","I",0.404846920018583,0.300839858443389,0.103695458801242,0.248447354148789,0.0930433477551735,0.048270259760421,0.0776143722236894,10
"2701","M",0.664463404640544,0.522076462811451,0.161702304273356,1.3506045971473,0.619090164016114,0.301096216330616,0.328411146805604,8
"2702","M",0.678449974615128,0.497389368521397,0.175296539777107,1.15347635553091,0.49715534712452,0.378000352640419,0.362448407642702,21
"2703","M",0.533855752953949,0.418466433347253,0.155903569123171,1.06468203227775,0.381918130726605,0.230811902872291,0.30233426949868,15
"2704","I",0.362686602804117,0.290209977725527,0.09462560136673,0.241450685296958,0.100128700555293,0.0482979342246289,0.0874650698708617,7
"2705","F",0.619769397093628,0.507684099777637,0.175338713787131,1.1831577113382,0.498533610350406,0.227514128264853,0.306818832382733,14
"2706","F",0.710303732578936,0.530547633883551,0.191208371440526,1.73258331888016,0.730500787497571,0.413411131287279,0.435188921301248,10
"2707","I",0.470141572150866,0.372307659457712,0.131212346079682,0.538211965937649,0.27144724228026,0.105971447578087,0.196187091673606,8
"2708","M",0.666341955045109,0.517856163225827,0.160482763679695,1.32377757855556,0.634315521500759,0.269227961649047,0.359980494239984,9
"2709","I",0.443474502282927,0.327618263417638,0.116587713685541,0.353127703377291,0.160699018383615,0.0695639152384345,0.104811804602119,7
"2710","I",0.368507633729684,0.269671492037536,0.121384243350836,0.252501262355115,0.120258202334851,0.0401242072725143,0.0614519708717825,6
"2711","F",0.657572658846918,0.518672141366585,0.164588856226853,1.66864935114741,0.816478304740102,0.373013397869578,0.421368264102987,11
"2712","F",0.654939824357065,0.531600608319773,0.171341085632369,1.29481597442215,0.513290347912078,0.272894676158624,0.417838214908895,17
"2713","I",0.290215318328749,0.204180516796528,0.0630738772314586,0.106626855097349,0.0473429692657844,0.0277351353344576,0.0302291615868982,7
"2714","M",0.55995782442749,0.428308211917555,0.16399599452495,0.888315586076893,0.351059655042963,0.235609719337981,0.256221545231301,16
"2715","F",0.651909807057355,0.495475072290245,0.160753119351534,1.22331752594188,0.552166757891322,0.280451202961157,0.307398709498065,9
"2716","I",0.372993228801763,0.266357358273042,0.0955217277514585,0.186078064625245,0.0722937597298855,0.044620114677434,0.0570096168418212,7
"2717","M",0.479037983098432,0.439575074728917,0.149252619145758,0.996931247762832,0.503352532460001,0.186039478137733,0.252528371743741,9
"2718","F",0.597279036941527,0.479491338025612,0.139016488612918,1.35400734469685,0.581264818963525,0.254784100906528,0.313071185776803,12
"2719","I",0.439181718294286,0.34037308433478,0.105438752973571,0.434936029593942,0.181514413829323,0.0776133376219101,0.153180551337224,7
"2720","M",0.162983833617673,0.124210925219623,0.030435588457155,0.0364794806756138,0.0101954070923957,0.00888004926258586,0.00775501753031421,4
"2721","F",0.45196410027294,0.31873237857505,0.0820370753081506,0.350006156555818,0.137297705234877,0.077670875477818,0.110127601025197,9
"2722","I",0.300190700247307,0.218307836637813,0.0843741817704792,0.422153485181839,0.0880618652285511,0.0767006427889698,0.101411129104222,6
"2723","M",0.622379891875571,0.458114149174553,0.154153149656047,1.12155193169569,0.489986945451178,0.217498278861097,0.310050521212592,10
"2724","F",0.658960516861164,0.505528638804177,0.171909923344094,1.28539995919505,0.546007503989842,0.285931310258626,0.313240877485882,9
"2725","M",0.695486979964533,0.566628936764181,0.199088277583784,1.87014157752805,0.863626450600637,0.384337196643256,0.553719987910215,11
"2726","I",0.555112519296219,0.425589567873761,0.154205962099986,0.769350963128304,0.296433293253192,0.165920816285266,0.227717907153686,8
"2727","I",0.572275453095923,0.443078060656318,0.104501060459262,1.02938294129894,0.370227649903676,0.145535925497938,0.341173363952872,12
"2728","M",0.356283175315109,0.277869264005674,0.0738565414966613,0.222183730636454,0.063843425612255,0.0490250978030113,0.0720216291344865,6
"2729","F",0.643489586311762,0.483828986477056,0.183402883624006,1.16271652379306,0.640748559415127,0.31037582473778,0.300275447411394,9
"2730","F",0.684351293411884,0.506655771692843,0.181269573285397,1.31661443139877,0.713963857209382,0.387693324151043,0.557055017060377,20
"2731","M",0.584267842257626,0.457464134106751,0.158337466962083,0.95521322196483,0.46596898359691,0.210125431158249,0.275357997066781,10
"2732","F",0.646127006247701,0.530827610391426,0.204142729995598,1.76738731326396,0.669845744903509,0.299766982804592,0.489657605379148,16
"2733","F",0.645705983085662,0.504277244651877,0.176667656578532,1.23022428420073,0.501181422840087,0.287796951527362,0.390241097121563,15
"2734","I",0.425047822200992,0.334036085163316,0.150929494691358,0.482403825105425,0.173583565636955,0.0803505118146693,0.194070337384627,7
"2735","M",0.630845905281589,0.488956253114282,0.15623621264001,1.02892923550224,0.454152424579588,0.233546300311922,0.358674307506026,10
"2736","I",0.434168380431245,0.322445394745382,0.114254226673359,0.360503427253479,0.161267829760032,0.073948813431158,0.115511699995217,9
"2737","I",0.303469540994317,0.230058478544501,0.0607414424530602,0.144513389184726,0.065155377995884,0.0291708471433967,0.0381651078678568,6
"2738","I",0.392411956152796,0.300097692378185,0.101844749948858,0.252321042959293,0.10221590521671,0.0657180360251173,0.0981392317219745,7
"2739","M",0.647887297736128,0.497798881088285,0.177274044444714,1.36116191123489,0.674106473452204,0.316595520621307,0.355174022469635,8
"2740","M",0.644013855719914,0.512606693537645,0.199008415069945,1.58670126935979,0.802980443868602,0.37469083359854,0.401011496333172,11
"2741","I",0.289193446037982,0.207512336490473,0.0652500579356653,0.10050969582806,0.0360015623394214,0.0199331732244617,0.0304237575249176,7
"2742","I",0.496114707393913,0.39809288796343,0.123975225504986,0.78470442565813,0.240577959190274,0.16391042095909,0.302064090760149,10
"2743","M",0.386431304189023,0.26817279933304,0.0922311252950453,0.255240250656328,0.0862259258298797,0.0487197158456404,0.0966088622875157,9
"2744","F",0.471997233090529,0.388539144401199,0.107458233041154,0.567122707507622,0.192780771893226,0.152264841199496,0.19418378502992,17
"2745","M",0.593885804610483,0.444140584282709,0.144119370611689,1.05607544232318,0.497622356158893,0.200450288496413,0.251361515321414,9
"2746","M",0.612876951549902,0.482728473725222,0.178380459482635,1.61071660384352,0.485906344178177,0.29517261199582,0.424560284158265,18
"2747","I",0.468255162642776,0.320240642452161,0.133038719753117,0.38722568935098,0.147970616970599,0.0801694406367143,0.158453666688847,9
"2748","I",0.586294228168681,0.420007289316724,0.108691260414056,0.655240236953614,0.275049015835542,0.139375790752401,0.202759655225203,9
"2749","F",0.546382340642961,0.429087150136594,0.129428801249567,1.02486716708376,0.432715154173775,0.170484868862334,0.197673781986161,7
"2750","I",0.312690714638107,0.236909750431375,0.0635986559934892,0.137108918920536,0.0794538370794886,0.0339019680972249,0.0417545449964762,6
"2751","M",0.622051795071257,0.480270996921633,0.14257437341012,1.6383300939657,0.70636286444668,0.206978213399272,0.321072636170828,13
"2752","I",0.406143336317239,0.287486730016735,0.0785438933690497,0.316141219871937,0.114866832527245,0.0537822986475954,0.0762992044002547,8
"2753","I",0.522050341221043,0.404413520879748,0.140730445470739,0.741680348788425,0.285219210319189,0.128969139387076,0.192497021961327,7
"2754","I",0.454942436740926,0.327653647776369,0.108368787826913,0.357226396634484,0.122319679589226,0.0902523281236145,0.110437964280622,14
"2755","M",0.611357143372759,0.495627265488229,0.164204474125042,1.06974359439409,0.43426600813824,0.228125364357682,0.364466445263317,13
"2756","M",0.406090895280503,0.352892653004847,0.104164835035539,0.258749104443938,0.0977007196730662,0.0646388172405229,0.0842388056810074,9
"2757","F",0.622209204650281,0.485820156906232,0.171959783478996,1.18987381056859,0.51743442675981,0.291594171230635,0.35436019061512,12
"2758","F",0.465038160416006,0.372487179857941,0.593020019106784,0.591787005844972,0.330493063881388,0.118353478622783,0.144866177448115,8
"2759","F",0.554832541263404,0.443342732441538,0.153563090608678,0.880379787868162,0.345585287915252,0.183301428220509,0.302396645562207,10
"2760","F",0.534070894286689,0.43004983759552,0.165053377417149,0.946090482142526,0.363567828957826,0.247063617576092,0.281207574435277,9
"2761","I",0.368758235673594,0.252019198133189,0.0726601225148523,0.196757005280453,0.0840748787038802,0.0363118839029766,0.0658535723296177,6
"2762","M",0.630715943110124,0.502604695072304,0.145628919217269,1.10026274537392,0.590424893623264,0.188578572919314,0.306062344253253,11
"2763","M",0.409615671527018,0.315932958654366,0.0873777811575814,0.302615756134557,0.113284672187096,0.038370779083285,0.0986701795941308,10
"2764","M",0.653280619220585,0.350160416044384,0.155540143614192,1.32771274209423,0.56245114217731,0.269415790587272,0.315538279953218,9
"2765","F",0.541554663258253,0.430260489291314,0.134335517027008,0.822397384646155,0.409413238778332,0.197816153077979,0.203344660497362,10
"2766","I",0.435662637057795,0.36738899934664,0.116360225889769,0.460118740481608,0.142567279136451,0.106486932178201,0.159362775711803,14
"2767","I",0.58754339898538,0.508369885061425,0.186992986081971,1.13977550575427,0.456322727205162,0.233743653658574,0.375614663984589,10
"2768","M",0.655606855510647,0.516420055278754,0.19350153585408,1.34076423295954,0.632858325184086,0.265227756184838,0.428281951445606,9
"2769","F",0.638434019404798,0.505571881474956,0.156615760464882,1.31646936930253,0.607438672557926,0.306842327379188,0.291181833750692,12
"2770","M",0.613064000013458,0.486260532919782,0.208419447346552,1.03808915171833,0.345343570897429,0.216581456120386,0.346954874358937,14
"2771","I",0.447996745325577,0.354862380893175,0.121120848577824,0.4881579482854,0.156721555135392,0.108615956158008,0.131337562186993,8
"2772","I",0.310283976969924,0.23834131976678,0.0802342933651608,0.149713128012847,0.0828269990056372,0.0340726937249683,0.0512194902473528,5
"2773","M",0.644873874859089,0.499157728533514,0.160442117501183,1.07933678718681,0.485617145554941,0.317624056641401,0.35064669339994,9
"2774","M",0.545150533596796,0.417579127620962,0.153480058347743,0.859564586385982,0.425012062483806,0.17707220623726,0.227957183646223,12
"2775","F",0.577214028728508,0.431673825587226,0.159064012260696,0.832415246943726,0.378374960347347,0.175170027630886,0.257538805128219,9
"2776","I",0.489657047851401,0.389337406974321,0.116823551185588,0.527655957425966,0.176597913289497,0.114580586983333,0.170564873552044,8
"2777","M",0.599371960764997,0.470522573973604,0.145819944197152,1.03883986113513,0.550146978915864,0.222503887090572,0.281488694270555,10
"2778","M",0.385625350029782,0.291146829564017,0.0886108299403215,0.272748273480594,0.129130631562817,0.0574658315313802,0.0921845880399326,12
"2779","F",0.693097338487961,0.556404295571499,0.205718901478989,1.60506355698985,0.765586385921667,0.381389666070137,0.437678199300558,11
"2780","I",0.561506538873957,0.437500000460571,0.143230021346932,0.796956017591366,0.343677781223194,0.133481631043542,0.261527500812018,14
"2781","F",0.622986650586884,0.474809771498575,0.166316250163734,1.16333360752385,0.633410260662877,0.249218931867798,0.315363354031481,12
"2782","I",0.296635137252855,0.209791007163381,0.0434660684200334,0.104691149401595,0.0384698414787421,0.0180107607694335,0.0330644674921562,7
"2783","M",0.683533074613422,0.553790511202277,0.217622776284378,1.23851985910437,0.596091629605129,0.267776413631489,0.321321778520756,11
"2784","F",0.51538193779565,0.388285607198113,0.127820694817355,0.632456022554476,0.264520941057931,0.117707065794793,0.164845206803511,11
"2785","F",0.577030901009691,0.489200040507228,0.168951616332395,1.15668531275145,0.499850810119787,0.207189188768818,0.269758760050535,8
"2786","M",0.623827204229674,0.516559282017755,0.154048872742514,1.42460363362228,0.696530391719909,0.286188196932082,0.360464734538255,12
"2787","F",0.673443973738944,0.524517194564015,0.190960650745441,1.20215704704902,0.477914420093849,0.314982990418762,0.392780944580729,12
"2788","M",0.581182533393558,0.428451484537567,0.126270702007852,1.05972152627062,0.496054531669525,0.172593788197615,0.197422223769347,9
"2789","F",0.447140117061302,0.323410745022358,0.111696049803191,0.34268299540148,0.140640673633023,0.0687890738325867,0.0966001318766426,8
"2790","F",0.454599383367268,0.344789140366299,0.0813858734717322,0.411030504896128,0.182151777437289,0.0857640788414514,0.12230022223828,8
"2791","I",0.433580582458263,0.343613250379907,0.136872867774055,0.446330689764051,0.22463857209836,0.110399435669734,0.144244405516882,9
"2792","I",0.373737606184499,0.319743123811737,0.095541899589649,0.309056889540832,0.119960842592368,0.0603189807561585,0.0900227217385832,11
"2793","I",0.460512307513771,0.355764930512858,0.126862691644028,0.41728283880829,0.171303292217911,0.11543892924402,0.121378583948061,7
"2794","F",0.563952192915554,0.45237459692161,0.153995016228763,0.994098207618136,0.427425914313115,0.221469450689355,0.225420864680582,8
"2795","I",0.597851385895628,0.468943585927803,0.162654809029886,1.15293482482596,0.392794539084702,0.258306903300912,0.336387878988928,10
"2796","F",0.514335065467139,0.434312370130425,0.134945844765556,0.734597154535367,0.29816265822883,0.163527124409137,0.257671725654053,11
"2797","I",0.396994785231986,0.332019032560942,0.0952767870131596,0.360051186177178,0.1717075440793,0.0825725600406296,0.0885925345522603,6
"2798","F",0.560957547029964,0.370824560543773,0.158668203468168,0.933013189731182,0.437569789118953,0.242998758286737,0.270411815040946,16
"2799","F",0.589940881814034,0.489726744349473,0.171556491185932,1.08221591893569,0.450774125236599,0.274748079046688,0.285007557952391,9
